"Provincia";"Termino";"Estación";"Mes";"Año";"Temp media de las medias";"Temp máxima de las medias";"Temp media de las máximas";"Temp máxima de las máximas";"Temp mínima de las medias";"Temp media de las mínimas";"Temp mínima de las mínimas";"Humedad relativa media de las medias";"Humedad relativa máxima de las medias";"Humedad relativa media de las máximas";"Humedad relativa máxima de las máximas";"Humedad relativa mínima de las medias";"Humedad relativa media de las mínimas";"Humedad relativa mínima de las mínimas";"Velocidad del viento media";"Velocidad del viento media máxima";"Dirección del viento media";"Racha máxima de las máximas";"ETo total";"ETo media";"ETo máxima";"ETo mínima";"Radiación media";"Horas sol medias";"Horas frío";"Precipitación total";"Precipitación máxima diaria";"Días con datos";"Estado"
"València";"Chulilla";"Chulilla";"12";"2017";"8,97";"14,93";"15,03";"20,43";"4,69";"3,47";"-3,3";"57,48";"75,4";"78,91";"97,1";"28,64";"36,6";"11,36";"9,17";"18,33";"O";"46,15";"55,22";"1,78";"2,76";"0,69";"8,72";"7,07";"264,5";"0,5";"0,5";"31";"Sin incidencias"
"València";"Gandía";"Gandia Marxuquera";"12";"2017";"10,51";"17,35";"17,38";"22,29";"3,95";"4,63";"-3,04";"61,59";"87,6";"81,76";"96,6";"36,28";"37,5";"19,64";"3,61";"7,83";"O";"30,31";"36,33";"1,17";"2,25";"0,56";"8,29";"6,94";"216,5";"3,86";"1,78";"31";"Sin incidencias"
"València";"Godelleta";"Godelleta";"12";"2017";"9,74";"15,62";"15,65";"19,81";"5,06";"4,57";"-0,97";"58,71";"78,9";"78,13";"94,7";"37,29";"37,33";"16,61";"8,34";"18,75";"O";"52,38";"52,64";"1,7";"2,85";"0,8";"8,14";"7,12";"232,5";"1";"1";"31";"Sin incidencias"
"València";"Llutxent";"Llutxent EEA";"12";"2017";"9,31";"14,37";"14,6";"19,29";"4,33";"5,04";"-0,7";"65,75";"90,6";"84,28";"100";"43,24";"43,83";"22,67";"7,47";"21,41";"N";"55,48";"47,2";"1,52";"3,19";"0,57";"3,87";"4,62";"234";"5,9";"4";"31";"Sin incidencias"
"València";"Llíria";"Llíria";"12";"2017";"8,93";"14,83";"15,97";"21,99";"4,29";"1,93";"-3,66";"58,92";"78,8";"85,27";"100";"29,79";"33,52";"10,75";"5,88";"14,89";"NO";"49,1";"42,67";"1,38";"2,68";"0,63";"8,33";"7,1";"283,5";"1,39";"1,19";"31";"Sin incidencias"
"València";"Moncada";"Moncada IVIA";"12";"2017";"10,41";"16,75";"17,98";"24,5";"5,8";"3,57";"-0,93";"62,45";"79,77";"84,26";"95,8";"39,13";"39,24";"18,26";"6,18";"13,62";"N";"44,89";"47,07";"1,52";"2,66";"0,79";"8,21";"7,13";"246,5";"0,3";"0,1";"31";"Sin incidencias"
"València";"Montesa";"Montesa";"12";"2017";"10";"15,68";"16,2";"21,04";"4,98";"4,7";"-2,1";"61,22";"83,5";"80,83";"96,6";"38,06";"39,05";"15,75";"4,46";"9,32";"SO";"37,08";"38,27";"1,23";"1,97";"0,57";"8,38";"7,1";"217";"11,28";"8,71";"31";"Sin incidencias"
"València";"Pedralba";"Pedralba";"12";"2017";"10,07";"16,64";"15,83";"21,87";"5,48";"5,13";"-0,2";"56,07";"75,5";"74,32";"94,6";"27,31";"36,64";"12,91";"5,05";"14,67";"O";"44,6";"40,74";"1,31";"2,56";"0,66";"8,24";"6,93";"211,5";"0,59";"0,39";"31";"Sin incidencias"
"València";"Picassent";"Picassent";"12";"2017";"10,53";"16,68";"16,49";"20,72";"5,93";"5,49";"-0,15";"59,5";"78,4";"78,1";"94,3";"36,2";"38,1";"17,59";"5,86";"14,11";"O";"40,79";"44,37";"1,43";"2,75";"0,57";"8,17";"7,2";"207";"1,63";"1,43";"31";"Sin incidencias"
"València";"Polinyà de Xúquer";"Polinyà de Xúquer";"12";"2017";"10,64";"16,37";"16,33";"20,89";"5,67";"5,38";"-0,01";"64,6";"85,8";"87,56";"100";"44";"40,75";"19,63";"7,92";"17,07";"O";"44,5";"51,31";"1,66";"3,1";"0,78";"8,39";"7,11";"208";"8,36";"7,56";"31";"Sin incidencias"
"València";"Requena";"Campo Arcís";"12";"2017";"5,15";"11,51";"12,41";"16,46";"0,51";"-0,92";"-7";"75,43";"93,3";"93,94";"100";"43,27";"49,17";"24,53";"6,42";"17,72";"O";"44,5";"30,5";"0,98";"1,71";"0,54";"7,55";"6,59";"438,5";"8,99";"4,65";"31";"Sin incidencias"
"València";"Requena";"Requena Cerrito";"12";"2017";"5,82";"10,16";"11,56";"15,91";"1,28";"0,92";"-3,58";"72,96";"91,7";"92,28";"100";"33,02";"50,54";"11,62";"5,7";"11,92";"N";"38,48";"29,16";"0,94";"2,38";"0,52";"7,65";"6,47";"447";"15,4";"8,3";"31";"Sin incidencias"
"València";"Sagunt";"Sagunt";"12";"2017";"11,76";"17,12";"16,99";"24,01";"8,29";"5,91";"0,73";"53,11";"77,6";"75,97";"95,1";"24,9";"34,65";"14,64";"7,31";"13,89";"O";"54,32";"55,69";"1,8";"3,21";"0,92";"8,27";"7,1";"106,5";"0,6";"0,4";"31";"Sin incidencias"
"València";"Tavernes de la Valldigna";"Tavernes de Valldigna";"12";"2017";"11,31";"18,1";"17,26";"22,42";"4,99";"5,36";"-2,17";"60,76";"86,7";"82,7";"98,7";"36,73";"38,18";"14,75";"4,86";"12,24";"NO";"45,9";"42,64";"1,38";"2,94";"0,6";"8,32";"7,1";"89";"4,4";"2,2";"31";"Sin incidencias"
"València";"Valencia";"Moncada2";"12";"2017";"10,34";"16,64";"16,77";"23,15";"5,76";"4,33";"0,1";"63,35";"81";"83,52";"95";"38";"41,02";"16,5";"7,24";"16,52";"O";"32,04";"48,82";"1,57";"2,95";"0,69";"8,43";"6,97";"243,5";"0,1";"0,1";"31";"Sin incidencias"
"València";"Villalonga";"Villalonga";"12";"2017";"11,28";"17,09";"17,38";"23,25";"6,47";"6,46";"1,54";"55,43";"80,8";"75,16";"92,9";"36,2";"37,14";"19,11";"3,51";"6,72";"O";"28,37";"37,82";"1,22";"2,09";"0,65";"6,87";"5,64";"152";"7,6";"3,4";"31";"Sin incidencias"
"València";"Villanueva de Castellón";"Villanueva de Castellón";"12";"2017";"9,62";"16,55";"17,48";"21,67";"3,89";"2,63";"-3,08";"66,36";"85,2";"91,81";"99,5";"40,91";"36,28";"15,84";"3,9";"9,93";"SO";"38,27";"35,94";"1,16";"2,48";"0,6";"8,13";"7,1";"278";"10,3";"6,59";"31";"Sin incidencias"
"València";"Xàtiva";"Xàtiva";"12";"2017";"9,24";"15,72";"17,08";"21,36";"3,72";"2,18";"-3,83";"67,72";"85,3";"91,03";"99,6";"47,14";"38,62";"19,96";"2,94";"6,9";"SO";"31";"29,64";"0,96";"1,87";"0,55";"8,35";"7,1";"284,5";"9,11";"5,15";"31";"Sin incidencias"
"Provincia";"Termino";"Estación";"Mes";"Año";"Temp media de las medias";"Temp máxima de las medias";"Temp media de las máximas";"Temp máxima de las máximas";"Temp mínima de las medias";"Temp media de las mínimas";"Temp mínima de las mínimas";"Humedad relativa media de las medias";"Humedad relativa máxima de las medias";"Humedad relativa media de las máximas";"Humedad relativa máxima de las máximas";"Humedad relativa mínima de las medias";"Humedad relativa media de las mínimas";"Humedad relativa mínima de las mínimas";"Velocidad del viento media";"Velocidad del viento media máxima";"Dirección del viento media";"Racha máxima de las máximas";"ETo total";"ETo media";"ETo máxima";"ETo mínima";"Radiación media";"Horas sol medias";"Horas frío";"Precipitación total";"Precipitación máxima diaria";"Días con datos";"Estado"
